id,text
1816,to get in
1817,succeed in do
1818,succeed
1819,fight to keep
1820,[ be ] power [ from ]
1821,[ be ] caricaturist [ from ]
1822,sue the israeli caricaturist claim
1823,to remove
1824,[ be ] lion [ of ]
1825,[ be ] a mouse [ of ]
1826,have help
1827,to intimidate
1828,appear regularly
1829,be regularly hail
1830,repeatedly disrupt
1831,mint
1832,be the most popular duck - artist of
1833,be the best - know duck - artist of
1834,start do
1835,to work directly
1836,work briefly
1837,illustrate
1838,have commit to accomplish
1839,resort to extreme measure to reach
1840,resort
1841,protect
1842,fashioned
1843,receive -PRON- own star on the hollywood walk of fame at 6840 hollywood blvd join
1844,reappear
1845,be plan to give
1846,purchase a strap - on duck beak from a novelty gift shop point out
1847,purchase
1848,e
1849,be host as well
1850,[ be ] fighter [ of ]
1851,pilot
1852,take off
1853,have 25bs of
1854,be lead
1855,participate
1856,mesh nicely
1857,can put
1858,typically write
1859,almost never intend to hurt
1860,almost never intend
1861,have accidentally kill
1862,into believe
1863,be trick
1864,show great remorse blame
1865,[ be ] officer [ of ]
1866,have be play
1867,realize
1868,promptly lose
1869,vexed
1870,reinvent
1871,to seek
1872,to be know
1873,live adventure act
1874,do n't hamper
1875,be never officially separate
1876,comic
1877,annoy
1878,prove
1879,be attack
1880,make to defeat
1881,culminate
1882,be work
1883,be adopt
1884,do not lose
1885,have retain
1886,make before get
1887,[ be ] cat [ of ]
1888,air
1889,rival
1890,[ be ] famous mouse [ of ]
1891,be curse
1892,would because
1893,mirror
1894,be arrest
1895,dismiss
1896,do get
1897,would make
1898,comment
1899,pleased
1900,have present
1901,substitute
1902,to be import
1903,decide to create
1904,decide to use -PRON- impression to create
1905,decide to use
1906,decide to use -PRON- experience to create
1907,decide to make
1908,be lament
1909,be redesign in
1910,regain popularity by redesign
1911,regain
1912,could help
1913,only end up
1914,be loosely base
1915,be officially recognize
1916,be small
1917,only fill
1918,be never answer though
1919,[ be ] the granddaughter of
1920,come up
1921,have down of
1922,have ups of
1923,struggle
1924,be screw
1925,wake up
1926,[ be ] film chicken [ of ]
1927,would have make
1928,set out to make
1929,set out
1930,get in
1931,to overestimate
1932,have put
1933,show close up
1934,be actually
1935,reveal
1936,recast
1937,[ be ] the bird [ of ]
1938,[ be ] bird [ of ]
1939,ridicule
1940,after return
1941,be the instigator of
1942,perfect
1943,have reverse
1944,make directly
1945,have 50th of
1946,be give in
1947,[ be ] love [ of ]
1948,have actually be see
1949,also be see
1950,have be do
1951,resume
1952,be relegate
1953,want to gain
1954,generate
1955,vote
1956,[ be ] new professional [ from ]
1957,continue to show
1958,agree to show
1959,be contest
1960,finish
1961,be therefore
1962,to retain
1963,[ be ] professional [ from ]
1964,be expand in
1965,be expand
1966,be introduce for
1967,apart be
1968,have be overtake
1969,be split with
1970,be split equally
1971,pay
1972,decide to introduce
1973,last
1974,have to form
1975,absorb
1976,provoke
1977,be never promote
1978,be absorb
1979,become know
1980,break away to form
1981,break away
1982,split first
1983,have drop
1984,permit
1985,into thinking
1986,prompt
1987,[ be ] the secretary of
1988,to discuss
1989,invite
1990,would lead
1991,be oppose
1992,would leave
1993,split from the league to form
1994,would expand
1995,take to replace
1996,only last
1997,be establish in
1998,be reintroduce in
1999,also include
2000,be abolish after
2001,change significantly
2002,form a breakaway premier league signing
2003,organise
2004,continue to participate
2005,be discontinue
2006,to celebrate
2007,be institute
2008,to participate to give
2009,have be sponsor
2010,be cancel
2011,[ be ] sponsor [ of ]
2012,have attract
2013,be play in
2014,be inaugurate on
2015,commence
2016,raise
2017,be publish during
2018,document
2019,emphasise
2020,decide not to renew
2021,to construct
2022,conclude
2023,deal
2024,conspire with a disillusioned joan to rob
2025,conspire
2026,examine
2027,discuss
2028,begin leave
2029,have good of
2030,ensemble
2031,be augment
2032,benefit
2033,turn down
2034,be confirm on
2035,be schedule
2036,be announce on
2037,do not see
2038,never do
2039,be offset
2040,be imprison
2041,have appear sporadically
2042,to crime
2043,peak
2044,sing
2045,be rerun
2046,begin air
2047,skip
2048,omit
2049,incite
2050,clash
2051,depose
2052,begin plot to bring down reynolds work
2053,begin plot to bring down
2054,begin plot
2055,begin to realise
2056,briefly obtain
2057,burn down ferguson 's uninsured house leave
2058,burn down
2059,to repeat
2060,to air
2061,to persuade
2062,screen
2063,begin rerun
2064,be change at
2065,have be hide
2066,lure the freak by claim
2067,lure
2068,light
2069,switch
2070,[ be ] script editor [ of ]
2071,exploit
2072,[ be ] murder lover [ of ]
2073,murder -PRON- lover by push
2074,murder
2075,stag
2076,be leave
2077,admit
2078,begin work
2079,be trap in
2080,be trap
2081,recede
2082,be hospitalise
2083,shift
2084,be convict
2085,manipulate sandy into start
2086,manipulate
2087,be take
2088,crawl
2089,be characterise
2090,to actively collude
2091,escape from wentworth contact
2092,escape
2093,terrorise
2094,be rap
2095,to save
2096,be beat
2097,also heavily edit
2098,cut
2099,be plan as
2100,tour
2101,reprise
2102,be sneer
2103,be air
2104,be air from
2105,will take
2106,molest
2107,euthaniz
2108,be expose
2109,of murder
2110,be accuse
2111,paralysed
2112,pardon
2113,[ be ] married lawyer [ of ]
2114,increase before rerun
2115,[ be ] the arrival of
2116,insist
2117,with murder
2118,be charge
2119,be horrify
2120,be send
2121,be sexually harass
2122,burn
2123,be terrorise
2124,be ostracise
2125,begin broadcast
2126,battle out
2127,retrieve
2128,strangle
2129,trigger the riot alarm lock down
2130,overcome
2131,attempt to unlock
2132,to extend first indefinitely
2133,to extend first
2134,could not continue play
2135,could not continue
2136,leave the show feeling
2137,would deliver
2138,briefly move
2139,rely on vcr to follow
2140,be announce
2141,must inform
2142,be return
2143,[ be ] the wizard of
2144,be play briefly
2145,have be reference
2146,stab
2147,be stab
2148,insert
2149,be insert
2150,drop
2151,use this framing
2152,use this beating
2153,use this rid
2154,refuse to acknowledge
2155,be reinstate
2156,have soften
2157,be involve
2158,[ be ] teenage daughter [ of ]
2159,be easily influence
2160,contemplate
2161,[ be ] an american lesbian [ of ]
2162,imprison
2163,be join
2164,to shoot
2165,have most of
2166,be house
2167,be variously describe
2168,befall
2169,venture
2170,shoot -PRON- estranged husband ensure
2171,shoot
2172,commit
2173,after promise
2174,after fight
2175,try to kill
2176,try rid
2177,unsuccessfully attempt to expose
2178,unsuccessfully attempt
2179,attack bea beat
2180,attack
2181,realise
2182,trap
2183,begin a full run of prisoner have begin broadcast
2184,begin a full run of prisoner have begin
2185,be appear
2186,be show in
2187,before return
2188,be sponsor
2189,be recover
2190,help expose
2191,be murder
2192,debs
2193,complain
2194,parody
2195,[ be ] comedy sketch program fast forward parody prisoner [ of ]
2196,focus
2197,plot -PRON- release from wentworth by play
2198,plot
2199,try sabotage
2200,try to murder
2201,encounter
2202,conspire to oust
2203,order
2204,[ be ] social worker [ of ]
2205,be subject
2206,conspire to expose
2207,reinstate
2208,have blacklist
2209,frame
2210,be severely beat
2211,question
2212,[ be ] lawyer [ of ]
2213,can continue
2214,[ be ] representative [ of ]
2215,to assist
2216,attempt to drive bea coerce
2217,attempt to drive bea by evoke
2218,attempt to drive
2219,[ be ] dead daughter [ of ]
2220,triumph
2221,leave leave
2222,leave lead
2223,would be set
2224,to hear
2225,have be tell
2226,be wait
2227,have be admit
2228,have find
2229,be produce in
2230,be other adversary [ of ]
2231,retaliate
2232,to arrive
2233,be bolster
2234,seduce
2235,[ be ] include deputy governor [ of ]
2236,into try
2237,brainwash
2238,escape hang
2239,collude
2240,begin to lose
2241,decapitate
2242,defend
2243,plan to replay
2244,plan
2245,highlight
2246,have never be marry
2247,have never have
2248,be incarcerate
2249,be live say
2250,figure
2251,be reprise
2252,borrow heavily
2253,be remember
2254,be revise
2255,request
2256,would create
2257,to episode
2258,have notice
2259,book
2260,be book
2261,do not impress
2262,start to prepare
2263,[ be ] success [ of ]
2264,[ be ] dj [ of ]
2265,venture by record
2266,in publishing
2267,be back
2268,record
2269,miscarry
2270,implement against announce
2271,have never visit
2272,do not attend
2273,blame
2274,be not feel
2275,have schedule
2276,to stay
2277,make singing
2278,depart to perform
2279,tour the united kingdom playing
2280,[ be ] big beat [ of ]
2281,to keep -PRON- to avoid
2282,advise
2283,disapprove
2284,frustrate also be
2285,be hold the money force
2286,have be popularize
2287,to replace
2288,[ be ] optometrist [ of ]
2289,buy
2290,to request
2291,[ be ] national guard [ from ]
2292,go to see
2293,just have
2294,to sing
2295,learn to play
2296,be influence
2297,decide to pursue
2298,[ be ] scout [ from ]
2299,be spot
2300,charter to travel
2301,charter
2302,elegize
2303,have begin
2304,back
2305,have reach
2306,pop
2307,be bill
2308,would not make
2309,grease
2310,could not play
2311,have buy
2312,abandon
2313,teach
2314,break down
2315,[ be ] drummer [ of ]
2316,be hospitalize
2317,voluntarily give up
2318,have complain
2319,remark
2320,to have popularize
2321,induct
2322,be present
2323,[ be ] aunt [ of ]
2324,be pay
2325,plan to fire
2326,plan to retrieve
2327,[ be ] hire lawyer [ of ]
2328,hire
2329,[ be ] promoter [ from ]
2330,reclaim
2331,would obtain
2332,be act
2333,could not complete
2334,boarding
2335,portray
2336,for be
2337,spawn
2338,play together
2339,listen
2340,bill
2341,start perform
2342,would sit
2343,modify -PRON- music by blend
2344,modify
2345,have promote
2346,' m
2347,have record
2348,desire
2349,could not release
2350,release -PRON- without record
2351,' m look
2352,be a subsidiary of
2353,legally clear
2354,would be release
2355,concurrently hold
2356,to visit
2357,[ be ] high school girlfriend [ of ]
2358,have leave
2359,[ be ] fan [ of ]
2360,arrange
2361,dub
2362,frequent
2363,frequent many of new york 's music venue include
2364,would visit -PRON- aunt 's home to play
2365,would visit
2366,to learn
2367,want to make
2368,register for act
2369,register
2370,have to work
2371,be claim
2372,perform away
2373,also inspire
2374,model
2375,pass on
2376,be promote
2377,inform
2378,be musically influence
2379,start wear
2380,do not require
2381,to start to wear
2382,diminish
2383,be also influence
2384,think go
2385,see -PRON- fender say
2386,see holly say
2387,be widely criticize
2388,influence buddy holly to change
2389,to join
2390,be impressed
2391,choose to be back by r&b band recording
2392,to be back
2393,choose record
2394,popularly associate
2395,be dedicate
2396,be kill after
2397,entangle
2398,be eject
2399,sustain
2400,be complement
2401,be accompany
2402,strum
2403,sculpt
2404,house
2405,be induct
2406,be place
2407,portray respectively
2408,[ be ] baptist [ of ]
2409,be officiate
2410,have preside
2411,be inter
2412,vacation
2413,[ be ] square [ from ]
2414,schedule
2415,travel to join
2416,be strew
2417,perform live
2418,after see
2419,have incorporate
2420,to be see
2421,[ be ] persuade manager [ of ]
2422,persuade
2423,forward
2424,misspell
2425,repeatedly express
2426,[ be ] ask coordinator [ of ]
2427,popularize
2428,top
2429,[ be ] the son of
2430,enlist
2431,[ be ] character [ of ]
2432,be watch
2433,have announce
2434,to remain
2435,would allow
2436,have not want to suffer
2437,have not want
2438,really be
2439,have turn down every offer feel
2440,have turn down
2441,have rejoin
2442,arrange a scam to get back
2443,have sell
2444,deny
2445,confirm
2446,have be offer
2447,have enjoy
2448,speak out publicly against the show criticise -PRON- over - the - top saying
2449,speak out publicly against the show criticise
2450,speak out publicly
2451,have get
2452,to flee
2453,watch a mysterious gunman shoot at den before hear
2454,ambush
2455,hide
2456,may be persuade
2457,be cut
2458,be release in
2459,edit
2460,be encourage
2461,to take up
2462,also meet
2463,be chat to grantham explain
2464,be chat
2465,have log on to msn messenger call
